Year,Make,Model,Trim,Body Style
1899,"Packard","Model A","NoName",""
1900,"Packard","Model B","NoName",""
1901,"Oldsmobile","Model R","NoName",""
1901,"Packard","Model C","NoName",""
1902,"Franklin","Runabout","NoName","Coupe"
1902,"Oldsmobile","Model R","NoName",""
1902,"Packard","Model F","NoName",""
1903,"Franklin","Runabout","NoName","Coupe"
1903,"Cadillac","Model A","NoName",""
1903,"Ford","Model A","NoName","Convertible"
1903,"Oldsmobile","Model R","NoName",""
1903,"Packard","Model F","NoName",""
1903,"Packard","Model K","NoName",""
1903,"Studebaker","Model A","NoName",""
1904,"Auburn","Model A","NoName","Convertible"
1904,"Franklin","Type A","NoName","Coupe"
1904,"Franklin","Type C","NoName","Coupe"
1904,"Franklin","Type E","NoName","Coupe"
1904,"Franklin","Type B","NoName","Coupe"
1904,"Franklin","Type D","NoName","Coupe"
1904,"Franklin","Type F","NoName","Sedan"
1904,"Cadillac","Model A","NoName",""
1904,"Cadillac","Model B","NoName",""
1904,"Ford","Model A","NoName","Convertible"
1904,"Ford","Model B","NoName","Regular Cab Pickup"
1904,"Ford","Model C","NoName",""
1904,"Oldsmobile","Model LT","NoName",""
1904,"Oldsmobile","Model R","NoName",""
1904,"Oldsmobile","Model TR","NoName",""
1904,"Packard","Model L","NoName",""
1904,"Studebaker","Model A","NoName",""
1904,"Studebaker","Model B","NoName",""
1904,"Studebaker","Model C","NoName",""
1905,"Auburn","Model B","NoName","Convertible"
1905,"Franklin","Type A","NoName","Coupe"
1905,"Franklin","Type C","NoName","Coupe"
1905,"Franklin","Type E","NoName","Coupe"
1905,"Franklin","Type B","NoName","Coupe"
1905,"Franklin","Type D","NoName","Sedan"
1905,"Buick","Model C","NoName",""
1905,"Cadillac","Model D","NoName",""
1905,"Cadillac","Model E","NoName",""
1905,"Cadillac","Model B","NoName",""
1905,"Cadillac","Model F","NoName",""
1905,"Ford","Model C","NoName",""
1905,"Ford","Model F","NoName",""
1905,"Oldsmobile","Model B","NoName",""
1905,"Oldsmobile","Model LT","NoName",""
1905,"Oldsmobile","Model TR","NoName",""
1905,"Packard","Model N","NoName",""
1905,"Studebaker","Model 9503","NoName",""
1905,"Studebaker","Model 9502","NoName",""
1906,"Auburn","Model C","NoName","Convertible"
1906,"Franklin","Type E","NoName","Coupe"
1906,"Franklin","Type G","NoName","Sedan"
1906,"Franklin","Type D","NoName","Coupe"
1906,"Franklin","Type H","NoName","Sedan"
1906,"Buick","Model G","NoName",""
1906,"Buick","Model F","NoName",""
1906,"Cadillac","Model H","NoName",""
1906,"Cadillac","Model L","NoName",""
1906,"Cadillac","Model K","NoName",""
1906,"Cadillac","Model M","NoName",""
1906,"Ford","Model F","NoName",""
1906,"Ford","Model N","NoName",""
1906,"Ford","Model K","NoName",""
1906,"Oldsmobile","Model B","NoName",""
1906,"Oldsmobile","Model L","NoName",""
1906,"Oldsmobile","Model S","NoName",""
1906,"Packard","Model 24","NoName",""
1906,"Packard","Model S","NoName",""
1906,"Studebaker","Model E-20","NoName",""
1906,"Studebaker","Model F-284","NoName",""
1906,"Studebaker","Model G-304","NoName",""
1907,"Auburn","Model D","NoName","Convertible"
1907,"Franklin","Model D","NoName","Sedan"
1907,"Franklin","Model G","NoName","Coupe"
1907,"Franklin","Model H","NoName","Sedan"
1907,"Buick","Model D","NoName",""
1907,"Buick","Model G","NoName",""
1907,"Buick","Model H","NoName",""
1907,"Buick","Model F","NoName",""
1907,"Buick","Model K","NoName",""
1907,"Buick","Model S","NoName",""
1907,"Cadillac","Model G","NoName",""
1907,"Cadillac","Model H","NoName",""
1907,"Cadillac","Model K","NoName",""
1907,"Cadillac","Model M","NoName",""
1907,"Ford","Model N","NoName",""
1907,"Ford","Model R","NoName",""
1907,"Ford","Model S","NoName",""
1907,"Oldsmobile","Model H","NoName",""
1907,"Oldsmobile","Model A","NoName",""
1907,"Oldsmobile","Model F","NoName",""
1907,"Packard","Model 30","NoName",""
1907,"Packard","Model U","NoName",""
1907,"Studebaker","Model G","NoName",""
1907,"Studebaker","Model H","NoName",""
1907,"Studebaker","Model L","NoName",""
1907,"International","A","Auto Wagon","SUV"
1908,"Auburn","Model G","NoName","Convertible"
1908,"Auburn","Model H","NoName","Convertible"
1908,"Auburn","Model K","NoName","Convertible"
1908,"Franklin","Model D","NoName","Sedan"
1908,"Franklin","Model G","NoName","Coupe"
1908,"Franklin","Model H","NoName","Sedan"
1908,"Buick","Model 10","NoName",""
1908,"Buick","Model 5","NoName",""
1908,"Buick","Model D","NoName",""
1908,"Buick","Model G","NoName",""
1908,"Buick","Model F","NoName",""
1908,"Buick","Model S","NoName",""
1908,"Cadillac","Model G","NoName",""
1908,"Cadillac","Model H","NoName",""
1908,"Cadillac","Model S","NoName",""
1908,"Cadillac","Model T","NoName",""
1908,"Cadillac","Model M","NoName",""
1908,"Ford","Model N","NoName",""
1908,"Ford","Model K","NoName",""
1908,"Ford","Model R","NoName",""
1908,"Ford","Model S","NoName",""
1908,"Ford","Model T","NoName","Regular Cab Pickup"
1908,"Oldsmobile","Model X","NoName",""
1908,"Oldsmobile","Model Z","NoName",""
1908,"Packard","Model 30","NoName",""
1908,"Packard","Model UA","NoName",""
1908,"Studebaker","Model D","NoName",""
1908,"Studebaker","Model H","NoName",""
1908,"Studebaker","Model A","NoName",""
1908,"Studebaker","Model B","NoName",""
1908,"Studebaker","Model C","NoName",""
1908,"International","A","Auto Wagon","SUV"
1909,"Auburn","Model D","NoName","Convertible"
1909,"Auburn","Model G","NoName","Convertible"
1909,"Auburn","Model H","NoName","Convertible"
1909,"Auburn","Model B","NoName","Convertible"
1909,"Auburn","Model C","NoName","Convertible"
1909,"Auburn","Model K","NoName","Convertible"
1909,"Franklin","Model D","NoName","Sedan"
1909,"Franklin","Model G","NoName","Coupe"
1909,"Franklin","Model H","NoName","Sedan"
1909,"Buick","Model 10","NoName",""
1909,"Buick","Model 7","NoName",""
1909,"Buick","Model 6","NoName",""
1909,"Buick","Model G","NoName",""
1909,"Buick","Model F","NoName",""
1909,"Cadillac","Model 30","NoName",""
1909,"Ford","Model T","NoName","Regular Cab Pickup"
1909,"Oldsmobile","Model D","NoName",""
1909,"Oldsmobile","Model DR","NoName",""
1909,"Oldsmobile","Model X","NoName",""
1909,"Oldsmobile","Model Z","NoName",""
1909,"Packard","Model 18","NoName",""
1909,"Packard","Model 30","UB/UBS",""
1909,"Packard","Model NA","NoName",""
1909,"Studebaker","Model D","NoName",""
1909,"Studebaker","Model A","NoName",""
1909,"Studebaker","Model B","NoName",""
1909,"Studebaker","Model C","NoName",""
1909,"International","A","Auto Wagon","SUV"
1910,"Auburn","Model D","NoName","Convertible"
1910,"Auburn","Model G","NoName","Convertible"
1910,"Auburn","Model H","NoName","Convertible"
1910,"Auburn","Model B","NoName","Convertible"
1910,"Auburn","Model C","NoName","Convertible"
1910,"Auburn","Model K","NoName","Convertible"
1910,"Auburn","Model R","NoName","Convertible"
1910,"Auburn","Model S","NoName","Convertible"
1910,"Auburn","Model X","NoName","Convertible"
1910,"Franklin","Model D","NoName","Sedan"
1910,"Franklin","Model G","NoName","Coupe"
1910,"Franklin","Model H","NoName","Sedan"
1910,"Franklin","Model K","NoName","Coupe"
1910,"Hupmobile","Model 20","NoName","Coupe"
1910,"Buick","Model 10","NoName",""
1910,"Buick","Model 16","NoName",""
1910,"Buick","Model 41","NoName",""
1910,"Buick","Model 14","NoName",""
1910,"Buick","Model 17","NoName",""
1910,"Buick","Model 19","NoName",""
1910,"Buick","Model F","NoName",""
1910,"Cadillac","Model 30","NoName",""
1910,"Ford","Model T","NoName","Regular Cab Pickup"
1910,"Oldsmobile","Limited","NoName",""
1910,"Oldsmobile","Special","NoName",""
1910,"Hudson","Model 20","NoName",""
1910,"Packard","Model 18","NoName",""
1910,"Packard","Model 30","NoName",""
1910,"Studebaker","Model G-7","NoName",""
1910,"Studebaker","Model H","NoName",""
1910,"Studebaker","Model M","NoName",""
1910,"International","A","Auto Wagon","SUV"
1911,"Auburn","Model G","NoName","Convertible"
1911,"Auburn","Model L","NoName","Convertible"
1911,"Auburn","Model F","NoName","Convertible"
1911,"Auburn","Model N","NoName","Convertible"
1911,"Auburn","Model K","NoName","Convertible"
1911,"Auburn","Model T","NoName","Convertible"
1911,"Auburn","Model M","NoName","Convertible"
1911,"Auburn","Model Y","NoName","Convertible"
1911,"Franklin","Model D","NoName","Sedan"
1911,"Franklin","Model G","NoName","Coupe"
1911,"Franklin","Model H","NoName","Sedan"
1911,"Franklin","Model M","NoName","Sedan"
1911,"Hupmobile","Model 20","NoName","Coupe"
1911,"Hupmobile","Model 20","NoName","Sedan"
1911,"Buick","Model 27","NoName",""
1911,"Buick","Model 32","NoName",""
1911,"Buick","Model 38","NoName",""
1911,"Buick","Model 14","NoName",""
1911,"Buick","Model 21","NoName",""
1911,"Buick","Model 26","NoName",""
1911,"Buick","Model 33","NoName",""
1911,"Buick","Model 39","NoName",""
1911,"Cadillac","Model 30","NoName",""
1911,"Ford","Model T","NoName","Regular Cab Pickup"
1911,"Oldsmobile","Autocrat","NoName",""
1911,"Oldsmobile","Limited","NoName",""
1911,"Oldsmobile","Special","NoName",""
1911,"Hudson","Model 20","NoName",""
1911,"Hudson","Model 33","NoName",""
1911,"Packard","Model 18","NoName",""
1911,"Studebaker","Model G-8","NoName",""
1911,"International","A","Auto Wagon","SUV"
1912,"Auburn","Model 35L","NoName","Convertible"
1912,"Auburn","Model 40H","NoName","Convertible"
1912,"Auburn","Model 40M","NoName","Convertible"
1912,"Auburn","Model 30L","NoName","Convertible"
1912,"Auburn","Model 40N","NoName","Convertible"
1912,"Auburn","Model 6-50","NoName","Convertible"
1912,"Franklin","Model D","NoName","Sedan"
1912,"Franklin","Model G","NoName","Coupe"
1912,"Franklin","Model H","NoName","Sedan"
1912,"Franklin","Model K","NoName","Coupe"
1912,"Franklin","Model M","NoName","Sedan"
1912,"Hupmobile","Model 20","NoName","Convertible"
1912,"Hupmobile","Model 20","NoName","Coupe"
1912,"Hupmobile","Model 20","NoName","Sedan"
1912,"Hupmobile","Model 32","NoName","Coupe"
1912,"Buick","Model 29","NoName",""
1912,"Buick","Model 34","NoName",""
1912,"Buick","Model 36","NoName",""
1912,"Buick","Model 43","NoName",""
1912,"Buick","Model 28","NoName",""
1912,"Buick","Model 35","NoName",""
1912,"Cadillac","Model 30","NoName",""
1912,"Chevrolet","Classic Six","NoName",""
1912,"Ford","Model T","NoName","Regular Cab Pickup"
1912,"Oldsmobile","Autocrat","NoName",""
1912,"Oldsmobile","Defender","NoName","Sedan"
1912,"Oldsmobile","Limited","NoName",""
1912,"Hudson","Model 33","NoName",""
1912,"Packard","Model 18","NoName",""
1912,"Packard","Model 30","NoName",""
1912,"Packard","Model 1-48","NoName",""
1912,"International","AW","Panel Express","SUV"
1912,"International","MW","Canopy Express",""
1912,"International","MW","Panel Express",""
1913,"Auburn","Model 45","NoName","Convertible"
1913,"Auburn","Model 33L","NoName","Convertible"
1913,"Auburn","Model 33M","NoName","Convertible"
1913,"Auburn","Model 40A","NoName","Convertible"
1913,"Auburn","Model 40L","NoName","Convertible"
1913,"Auburn","Model 45B","NoName","Coupe"
1913,"Auburn","Model 50","NoName","Convertible"
1913,"Franklin","Model D","NoName","Sedan"
1913,"Franklin","Model G","NoName","Coupe"
1913,"Franklin","Model K","NoName","Sedan"
1913,"Franklin","Model M","NoName","Sedan"
1913,"Hupmobile","Model 20","NoName","Convertible"
1913,"Hupmobile","Model 20","NoName","Coupe"
1913,"Hupmobile","Model 32","NoName","Convertible"
1913,"Hupmobile","Model 32","NoName","Coupe"
1913,"Hupmobile","Model 32","NoName","Sedan"
1913,"Buick","Model 25","NoName",""
1913,"Buick","Model 30","NoName",""
1913,"Buick","Model 24","NoName",""
1913,"Buick","Model 31","NoName",""
1913,"Buick","Model 40","NoName",""
1913,"Cadillac","Model 30","NoName",""
1913,"Chevrolet","Classic Six","NoName",""
1913,"Ford","Model T","NoName","Regular Cab Pickup"
1913,"Oldsmobile","Defender","NoName","Sedan"
1913,"Oldsmobile","Model 59","NoName",""
1913,"Hudson","Model 54","NoName",""
1913,"Hudson","Model 37","NoName",""
1913,"Packard","Model 1-38","NoName",""
1913,"Studebaker","AA35","NoName",""
1913,"Studebaker","Model E","NoName",""
1913,"Studebaker","SA25","NoName",""
1913,"International","AA","Panel Express","SUV"
1913,"International","AW","Panel Express","SUV"
1913,"International","MA","Panel Express",""
1913,"International","MW","Panel Express",""
1914,"Auburn","Model 4-41","NoName","Convertible"
1914,"Auburn","Model 4-40","NoName","Coupe"
1914,"Auburn","Model 6-45","NoName","Convertible"
1914,"Franklin","Model Six-30","NoName","Sedan"
1914,"Hupmobile","Model 32","NoName","Convertible"
1914,"Hupmobile","Model 32","NoName","Coupe"
1914,"Hupmobile","Model 32","NoName","Sedan"
1914,"Buick","Model B","NoName",""
1914,"Cadillac","Model 30","NoName",""
1914,"Chevrolet","Series C","NoName",""
1914,"Chevrolet","Series H2","NoName",""
1914,"Chevrolet","Series H4","NoName",""
1914,"Chevrolet","Series L","NoName",""
1914,"Dodge","Model 30-35","NoName",""
1914,"Ford","Model T","NoName","Regular Cab Pickup"
1914,"Oldsmobile","Model 54","NoName",""
1914,"Oldsmobile","Model 42","NoName",""
1914,"Hudson","Model 54","NoName",""
1914,"Hudson","Model 40","NoName",""
1914,"Packard","Model 4-48","NoName",""
1914,"Packard","Model 2-38","NoName",""
1914,"Packard","Model 3-48","NoName",""
1914,"International","AA","Panel Express","SUV"
1914,"International","AW","Panel Express","SUV"
1914,"International","MA","Panel Express",""
1914,"International","MW","Panel Express",""
1915,"Auburn","Model 6-40","NoName","Coupe"
1915,"Auburn","Model 4-36","NoName","Convertible"
1915,"Auburn","Model 6-47","NoName","Convertible"
1915,"Auburn","Model 4-43","NoName","Convertible"
1915,"Franklin","Model Six-30","NoName","Sedan"
1915,"Hupmobile","Model 32","NoName","Convertible"
1915,"Hupmobile","Model 32","NoName","Sedan"
1915,"Hupmobile","Model K","NoName","Convertible"
1915,"Hupmobile","Model K","NoName","Coupe"
1915,"Hupmobile","Model K","NoName","Sedan"
1915,"Buick","Model C","NoName",""
1915,"Cadillac","Type 51","NoName",""
1915,"Chevrolet","Series H3","NoName",""
1915,"Chevrolet","Series H2","NoName",""
1915,"Chevrolet","Series H4","NoName",""
1915,"Chevrolet","Series L","NoName",""
1915,"Dodge","Model 30-35","NoName",""
1915,"Ford","Model T","NoName","Regular Cab Pickup"
1915,"Oldsmobile","Model 43","NoName",""
1915,"Oldsmobile","Model 42","NoName",""
1915,"Oldsmobile","Model 55","NoName",""
1915,"Hudson","Model 54","NoName",""
1915,"Hudson","Model 40","NoName",""
1915,"Packard","Model 3-38","NoName",""
1915,"Packard","Model 5-48","NoName",""
1915,"Studebaker","EC","NoName",""
1915,"Studebaker","SD","NoName",""
1915,"International","E","NoName","Regular Cab Pickup"
1915,"International","F","NoName","Regular Cab Pickup"
1915,"International","M","NoName","Regular Cab Pickup"
1916,"Auburn","Model 4-38","NoName","Convertible"
1916,"Auburn","Model 6-38","NoName","Convertible"
1916,"Auburn","Model 6-40","NoName","Convertible"
1916,"Franklin","Model Six-30","NoName","Sedan"
1916,"Hupmobile","Model N","NoName","Convertible"
1916,"Hupmobile","Model N","NoName","Coupe"
1916,"Hupmobile","Model N","NoName","Sedan"
1916,"Buick","Model D","NoName",""
1916,"Cadillac","Type 53","NoName",""
1916,"Chevrolet","Series 490","NoName",""
1916,"Chevrolet","Series H2","NoName",""
1916,"Chevrolet","Series H4","NoName",""
1916,"Dodge","Model 30-35","NoName",""
1916,"Ford","Model T","NoName","Regular Cab Pickup"
1916,"Oldsmobile","Model 43","NoName",""
1916,"Oldsmobile","Model 44","NoName",""
1916,"Hudson","Model 54","NoName",""
1916,"Hudson","Super Six","Model Six-40",""
1916,"Packard","Twin Six","NoName",""
1916,"Studebaker","440","NoName",""
1916,"Studebaker","ED","NoName",""
1916,"Studebaker","SF","NoName",""
1916,"International","F","Express",""
1916,"International","H","Express",""
1917,"Auburn","Model 6-44","NoName","Convertible"
1917,"Auburn","Model 4-36","NoName","Convertible"
1917,"Auburn","Model 6-39","NoName","Convertible"
1917,"Franklin","Series 9","NoName","Convertible"
1917,"Hupmobile","Model N","NoName","Convertible"
1917,"Hupmobile","Model N","NoName","Coupe"
1917,"Hupmobile","Model N","NoName","Sedan"
1917,"Buick","Model D","NoName",""
1917,"Cadillac","Type 55","NoName",""
1917,"Chevrolet","Series 490","NoName",""
1917,"Chevrolet","Series D2","NoName",""
1917,"Chevrolet","Series F5","NoName",""
1917,"Dodge","Delivery","NoName",""
1917,"Dodge","Model 30","NoName",""
1917,"Ford","Model T","NoName","Regular Cab Pickup"
1917,"Oldsmobile","Model 45","NoName",""
1917,"Oldsmobile","Model 37","NoName",""
1917,"Hudson","Super Six","Series H",""
1917,"Packard","Twin Six","Series II",""
1917,"Packard","Twin Six","NoName",""
1917,"Studebaker","ED","NoName",""
1917,"Studebaker","SF","NoName",""
1917,"International","F","NoName","Regular Cab Pickup"
1917,"International","H","NoName","Regular Cab Pickup"
1918,"Auburn","Model 6-44","NoName","Convertible"
1918,"Auburn","Model 6-39","NoName","Convertible"
1918,"Franklin","Series 9","NoName","Convertible"
1918,"Hupmobile","Series R-1","NoName","Convertible"
1918,"Buick","Model E","NoName",""
1918,"Cadillac","Type 57","NoName",""
1918,"Chevrolet","Delivery","NoName",""
1918,"Chevrolet","Series 490","NoName",""
1918,"Chevrolet","Series D2","NoName",""
1918,"Chevrolet","Series FA","NoName",""
1918,"Dodge","Delivery","NoName",""
1918,"Dodge","Model 30","NoName",""
1918,"Dodge","Panel","NoName",""
1918,"Ford","Model T","NoName","Regular Cab Pickup"
1918,"Oldsmobile","Model 37","NoName",""
1918,"Oldsmobile","Model 45-A","NoName",""
1918,"Hudson","Super Six","NoName",""
1918,"Nash","680","Series 680",""
1918,"Packard","Twin Six","NoName",""
1918,"Studebaker","EG","NoName",""
1918,"Studebaker","EH","NoName",""
1918,"Studebaker","SH","NoName",""
1918,"International","F","NoName","Regular Cab Pickup"
1918,"International","H","NoName","Regular Cab Pickup"
1919,"Auburn","Model 6-39","NoName","Convertible"
1919,"Franklin","Series 9","NoName","Convertible"
1919,"Hupmobile","Series R-1","NoName","Convertible"
1919,"Hupmobile","Series R-1","NoName","Coupe"
1919,"Hupmobile","Series R-1","NoName","Sedan"
1919,"Buick","Model H","NoName",""
1919,"Cadillac","Type 57","NoName",""
1919,"Chevrolet","Delivery","NoName",""
1919,"Chevrolet","Series 490","NoName",""
1919,"Chevrolet","Series FB","NoName",""
1919,"Dodge","Delivery","NoName",""
1919,"Dodge","Model 30","NoName",""
1919,"Dodge","Panel","NoName",""
1919,"Ford","Model T","NoName","Regular Cab Pickup"
1919,"Oldsmobile","Model 45-B","NoName",""
1919,"Oldsmobile","Model 37","NoName",""
1919,"Oldsmobile","Model 45-A","NoName",""
1919,"Hudson","Super Six","Series O",""
1919,"Nash","680","NoName",""
1919,"Packard","Twin Six","NoName",""
1919,"Studebaker","EG","NoName",""
1919,"Studebaker","EH","NoName",""
1919,"Studebaker","SH","NoName",""
1919,"International","F","NoName","Regular Cab Pickup"
1919,"International","H","NoName","Regular Cab Pickup"
1919,"Essex","Model A","1.5","Sedan"
1919,"Essex","Model A","NoName","Coupe"
1919,"Essex","Model A","NoName","Sedan"
1920,"Auburn","Model 6-39","NoName","Convertible"
1920,"Franklin","Model 9-B","NoName","Convertible"
1920,"Hupmobile","Series R-3","NoName","Convertible"
1920,"Hupmobile","Series R-3","NoName","Coupe"
1920,"Hupmobile","Series R-3","NoName","Sedan"
1920,"Buick","Model K","NoName",""
1920,"Cadillac","Type 59","NoName",""
1920,"Chevrolet","Delivery","NoName",""
1920,"Chevrolet","Series 490","NoName",""
1920,"Chevrolet","Series FB","NoName",""
1920,"Dodge","Delivery","NoName",""
1920,"Dodge","Model 30","NoName",""
1920,"Dodge","Panel","NoName",""
1920,"Ford","Model T","NoName","Regular Cab Pickup"
1920,"Lincoln","Model L","NoName",""
1920,"Oldsmobile","Model 37-A","NoName",""
1920,"Oldsmobile","Model 45-B","NoName",""
1920,"Oldsmobile","Model 37-B","NoName",""
1920,"Hudson","Super Six","NoName",""
1920,"Nash","680","NoName",""
1920,"Packard","Twin Six","NoName",""
1920,"Studebaker","EG","NoName",""
1920,"Studebaker","EJ","NoName",""
1920,"Studebaker","EH","NoName",""
1920,"International","F","NoName","Regular Cab Pickup"
1920,"International","H","NoName","Regular Cab Pickup"
1920,"Essex","Four","NoName","Sedan"
1921,"Auburn","Model 6-39","NoName","Convertible"
1921,"Franklin","Model 9-B","NoName","Convertible"
1921,"Hupmobile","Series R-4","NoName","Convertible"
1921,"Hupmobile","Series R-4","NoName","Coupe"
1921,"Hupmobile","Series R-4","NoName","Sedan"
1921,"Buick","Model 45","Touring","Sedan"
1921,"Buick","Model 21","NoName",""
1921,"Cadillac","Type 59","NoName",""
1921,"Chevrolet","Delivery","NoName",""
1921,"Chevrolet","Series 490","NoName",""
1921,"Chevrolet","Series FB","NoName",""
1921,"Dodge","Delivery","NoName",""
1921,"Dodge","Model 30","NoName",""
1921,"Dodge","Panel","NoName",""
1921,"Ford","Model T","NoName","Regular Cab Pickup"
1921,"Lincoln","Model L","NoName",""
1921,"Oldsmobile","Model 47","NoName",""
1921,"Oldsmobile","Model 37","NoName",""
1921,"Oldsmobile","Model 43-A","NoName",""
1921,"Oldsmobile","Model 46","NoName",""
1921,"Hudson","Super Six","Series 6",""
1921,"Nash","40","NoName",""
1921,"Nash","680","NoName",""
1921,"Packard","Twin Six","NoName",""
1921,"Studebaker","EG","NoName",""
1921,"Studebaker","EJ","NoName",""
1921,"Studebaker","EH","NoName",""
1921,"International","21","NoName","Regular Cab Pickup"
1921,"International","S","NoName","Regular Cab Pickup"
1921,"Essex","Four","NoName","Sedan"
1922,"Auburn","Model 6-51","NoName","Convertible"
1922,"Franklin","Model 10","Sedan","Sedan"
1922,"Franklin","Model 10","demi-sedan","Sedan"
1922,"Franklin","Model 9-B","Sedan","Sedan"
1922,"Franklin","Model 9-B","demi-sedan","Sedan"
1922,"Hupmobile","Series R-7","NoName","Convertible"
1922,"Hupmobile","Series R-7","NoName","Coupe"
1922,"Hupmobile","Series R-7","NoName","Sedan"
1922,"Buick","Model 22","NoName",""
1922,"Cadillac","Type 61","NoName",""
1922,"Chevrolet","Delivery","NoName",""
1922,"Chevrolet","Series 490","NoName",""
1922,"Chevrolet","Series FB","NoName",""
1922,"Dodge","1st Series","NoName",""
1922,"Dodge","2nd Series","NoName",""
1922,"Dodge","Delivery","NoName",""
1922,"Dodge","Panel","NoName",""
1922,"Ford","Model T","NoName","Regular Cab Pickup"
1922,"Lincoln","Model L","NoName",""
1922,"Oldsmobile","Model 43A","NoName",""
